"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00200842","2008-04-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","   78",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-04-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","   83",",,0",,,,,,,"  106",",,0,0700",,
"USC00200842","2008-04-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  183",",,0","   61",",,0",,,,,,,"   72",",,0,0700",,
"USC00200842","2008-04-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","   72",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-04-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","   83",",,0",,,,,,,"   89",",,0,0700",,
"USC00200842","2008-04-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   39",",,0",,,,,,,"   50",",,0,0700",,
"USC00200842","2008-04-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,0,0700","    0","P,,0","    0","P,,0","  200",",,0","   50",",,0",,,,,,,"  150",",,0,0700",,
"USC00200842","2008-04-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   10",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  144",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-04-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  172",",,0","   22",",,0",,,,,,,"   28",",,0,0700",,
"USC00200842","2008-04-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  167",",,0","   28",",,0",,,,,,,"   61",",,0,0700",,
"USC00200842","2008-04-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","T,,0","    0","T,,0","  133",",,0","    6",",,0",,,,,,,"   11",",,0,0700",,
"USC00200842","2008-04-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  100",",,0","  -22",",,0",,,,,,,"  -17",",,0,0700",,
"USC00200842","2008-05-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  133",",,0","  -17",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-05-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  200",",,0","   83",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-05-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  216",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  144",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-05-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   39",",,0",,,,,,,"   61",",,0,0700",,
"USC00200842","2008-05-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   50",",,0",,,,,,,"   94",",,0,0700",,
"USC00200842","2008-05-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   72",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-05-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","   83",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-05-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   74",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","   67",",,0",,,,,,,"   72",",,0,0700",,
"USC00200842","2008-05-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  117",",,0","   67",",,0",,,,,,,"   78",",,0,0700",,
"USC00200842","2008-05-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   56",",,0",,,,,,,"   72",",,0,0700",,
"USC00200842","2008-05-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","   72",",,0",,,,,,,"  128",",,0,0700",,
"USC00200842","2008-05-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  188",",,0,0700","    0","P,,0","    0","P,,0","  128",",,0","   78",",,0",,,,,,,"   78",",,0,0700",,
"USC00200842","2008-05-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0",",,0","    0",",,0","  133",",,0","   33",",,0",,,,,,,"   67",",,0,0700",,
"USC00200842","2008-05-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","   67",",,0",,,,,,,"  117",",,0,0700",,
"USC00200842","2008-05-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   51",",,0,0700","    0","P,,0","    0","P,,0","  161",",,0","   50",",,0",,,,,,,"   56",",,0,0700",,
"USC00200842","2008-05-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  139",",,0","   56",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-05-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,0,0700","    0","P,,0","    0","P,,0","  200",",,0","   83",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-05-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  102",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   72",",,0",,,,,,,"   78",",,0,0700",,
"USC00200842","2008-05-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  144",",,0","   39",",,0",,,,,,,"   39",",,0,0700",,
"USC00200842","2008-05-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   39",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-05-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   61",",,0",,,,,,,"   67",",,0,0700",,
"USC00200842","2008-05-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   61",",,0",,,,,,,"   72",",,0,0700",,
"USC00200842","2008-05-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  167",",,0","   50",",,0",,,,,,,"   83",",,0,0700",,
"USC00200842","2008-05-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","   39",",,0",,,,,,,"   56",",,0,0700",,
"USC00200842","2008-05-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   44",",,0",,,,,,,"   72",",,0,0700",,
"USC00200842","2008-05-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   61",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   78",",,0",,,,,,,"  156",",,0,0700",,
"USC00200842","2008-05-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  128",",,0",,,,,,,"  128",",,0,0700",,
"USC00200842","2008-05-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","P,,0,0700","    0","P,,0","    0","P,,0","  167",",,0","   11",",,0",,,,,,,"   28",",,0,0700",,
"USC00200842","2008-05-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  183",",,0","   28",",,0",,,,,,,"   67",",,0,0700",,
"USC00200842","2008-05-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   67",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-05-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   33",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  144",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-06-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  106",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-06-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-06-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   74",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  111",",,0",,,,,,,"  161",",,0,0700",,
"USC00200842","2008-06-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   79",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  156",",,0",,,,,,,"  161",",,0,0700",,
"USC00200842","2008-06-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  161",",,0",,,,,,,"  194",",,0,0700",,
"USC00200842","2008-06-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00200842","2008-06-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0","P,,0","    0","P,,0","  322",",,0","  178",",,0",,,"   53",",,0",,,"  200",",,0,0700",,
"USC00200842","2008-06-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  200",",,0",,,,,,,"  211",",,0,0700",,
"USC00200842","2008-06-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  102",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0",,,,,,,"  233",",,0,0700",,
"USC00200842","2008-06-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  328",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-06-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   81",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  139",",,0",,,,,,,"  194",",,0,0700",,
"USC00200842","2008-06-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  178",",,0",,,,,,,"  178",",,0,0700",,
"USC00200842","2008-06-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  178",",,0",,,,,,,"  239",",,0,0700",,
"USC00200842","2008-06-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   53",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  183",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-06-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  150",",,0",,,,,,,"  194",",,0,0700",,
"USC00200842","2008-06-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   38",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  156",",,0",,,,,,,"  222",",,0,0700",,
"USC00200842","2008-06-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   94",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-06-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  106",",,0",,,,,,,"  117",",,0,0700",,
"USC00200842","2008-06-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   56",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-06-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,,,"  117",",,0,0700",,
"USC00200842","2008-06-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   13",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,,,"  161",",,0,0700",,
"USC00200842","2008-06-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  183",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,,,"  117",",,0,0700",,
"USC00200842","2008-06-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  117",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-06-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   41",",,0,0700","    0","P,,0","    0","P,,0","  222",",,0","  117",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-06-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","P,,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  133",",,0",,,,,,,"  161",",,0,0700",,
"USC00200842","2008-06-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   23",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  161",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-06-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","P,,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  161",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-06-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   66",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  178",",,0",,,,,,,"  206",",,0,0700",,
"USC00200842","2008-06-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   76",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  139",",,0",,,,,,,"  150",",,0,0700",,
"USC00200842","2008-06-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  150",",,0",,,,,,,"  150",",,0,0700",,
"USC00200842","2008-07-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-07-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,,,"  150",",,0,0700",,
"USC00200842","2008-07-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US"," 1217",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,"  167",",,0,0700",,
"USC00200842","2008-07-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  122",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-07-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  128",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-07-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  111",",,0",,,,,,,"  122",",,0,0700",,
"USC00200842","2008-07-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  122",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-07-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   15",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  189",",,0",,,,,,,"  211",",,0,0700",,
"USC00200842","2008-07-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","  206",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  189",",,0",,,,,,,"  206",",,0,0700",,
"USC00200842","2008-07-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  128",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-07-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   18",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  133",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-07-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  189",",,0",,,,,,,"  217",",,0,0700",,
"USC00200842","2008-07-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   56",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  189",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-07-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  133",",,0",,,,,,,"  167",",,0,0700",,
"USC00200842","2008-07-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  100",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-07-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  133",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-07-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  172",",,0",,,,,,,"  178",",,0,0700",,
"USC00200842","2008-07-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  172",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-07-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0",,,,,,,"  217",",,0,0700",,
"USC00200842","2008-07-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   66",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  194",",,0",,,,,,,"  200",",,0,0700",,
"USC00200842","2008-07-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    3",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-07-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-07-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  144",",,0",,,,,,,"  167",",,0,0700",,
"USC00200842","2008-07-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00200842","2008-07-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-07-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  144",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-07-27","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  117",",,0",,,,,,,"  217",",,0,0700",,
"USC00200842","2008-07-28","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  144",",,0",,,,,,,"  150",",,0,0700",,
"USC00200842","2008-07-29","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,"  161",",,0,0700",,
"USC00200842","2008-07-30","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  161",",,0",,,,,,,"  217",",,0,0700",,
"USC00200842","2008-07-31","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  178",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-08-01","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  161",",,0",,,,,,,"  172",",,0,0700",,
"USC00200842","2008-08-02","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  167",",,0",,,,,,,"  183",",,0,0700",,
"USC00200842","2008-08-03","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  128",",,0",,,,,,,"  128",",,0,0700",,
"USC00200842","2008-08-04","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  128",",,0",,,,,,,"  172",",,0,0700",,
"USC00200842","2008-08-05","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   33",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,,,"  200",",,0,0700",,
"USC00200842","2008-08-06","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  178",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-08-07","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  156",",,0",,,,,,,"  156",",,0,0700",,
"USC00200842","2008-08-08","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   28",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  128",",,0",,,,,,,"  167",",,0,0700",,
"USC00200842","2008-08-09","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  106",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-08-10","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   23",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","   89",",,0",,,,,,,"   89",",,0,0700",,
"USC00200842","2008-08-11","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    8",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   94",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-08-12","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  106",",,0",,,,,,,"  106",",,0,0700",,
"USC00200842","2008-08-13","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  106",",,0",,,,,,,"  156",",,0,0700",,
"USC00200842","2008-08-14","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  133",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-08-15","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   25",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  100",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-08-16","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  111",",,0",,,,,,,"  111",",,0,0700",,
"USC00200842","2008-08-17","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  111",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-08-18","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  139",",,0",,,,,,,"  167",",,0,0700",,
"USC00200842","2008-08-19","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","   23",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  133",",,0",,,,,,,"  144",",,0,0700",,
"USC00200842","2008-08-20","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    5",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","   94",",,0",,,,,,,"   94",",,0,0700",,
"USC00200842","2008-08-21","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","   94",",,0",,,,,,,"  133",",,0,0700",,
"USC00200842","2008-08-22","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,,,"  211",",,0,0700",,
"USC00200842","2008-08-23","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  189",",,0",,,,,,,"  189",",,0,0700",,
"USC00200842","2008-08-24","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0",,,,,,,"  206",",,0,0700",,
"USC00200842","2008-08-25","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  139",",,0",,,,,,,"  139",",,0,0700",,
"USC00200842","2008-08-26","41.84","-83.8608","210.3","BLISSFIELD 1 NNE, MI US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   83",",,0",,,,,,,"  150",",,0,0700",,
