"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207312","2020-06-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  144",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  208",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  128",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   94",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   67",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   83",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  117",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  117",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-06-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  128",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  156",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  172",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  119",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  178",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  128",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  218",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  156",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-06-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  156",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  167",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  172",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  194",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  161",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  189",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  178",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  183",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  194",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  124",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  156",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  172",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  172",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  189",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  144",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  167",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  233",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  161",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  161",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-07-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  128",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-08-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-08-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  156",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  111",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-08-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  183",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  133",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  128",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  178",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  189",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-08-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  133",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  100",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  128",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  150",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  156",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  161",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,"  272",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  217",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  193",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  100",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-08-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  133",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-09-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-09-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207312","2020-09-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   89",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  175",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  122",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  394",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  218",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","  128",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  128",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  117",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  117",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   72",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   83",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  106",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   56",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   11",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   22",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   56",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   61",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   72",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  117",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   94",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  106",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  122",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   67",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-09-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   67",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-10-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   50",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,
"USC00207312","2020-10-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   17",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,
