"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00207308","2003-02-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   25",",,0,","   33",",,0",,,,,,,,,,,"   11",",,0,0700",,,,
"USC00207308","2003-02-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   69",",,0,0700","   69",",,0,","    0",",,0,","   89",",,0","  -22",",,0",,,,,,,,,"  -11",",,0,0700",,,,
"USC00207308","2003-02-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","    0",",,0,","    0",",,0"," -111",",,0",,,,,,,,," -100",",,0,0700",,,,
"USC00207308","2003-02-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  -44",",,0"," -117",",,0",,,,,,,,,"  -67",",,0,0700",,,,
"USC00207308","2003-02-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","    0",",,0,","   -6",",,0","  -89",",,0",,,,,,,,,"  -83",",,0,0700",,,,
"USC00207308","2003-02-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  -33",",,0"," -139",",,0",,,,,,,,," -111",",,0,0700",,,,
"USC00207308","2003-02-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","    0",",,0,","  -17",",,0"," -206",",,0",,,,,,,,,"  -78",",,0,0700",,,,
"USC00207308","2003-02-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","   25",",,0,","  -33",",,0","  -94",",,0",,,,,,,,,"  -56",",,0,0700",,,,
"USC00207308","2003-02-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","   25",",,0,","    0",",,0"," -178",",,0",,,,,,,,," -150",",,0,0700",,,,
"USC00207308","2003-02-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,0,0700","   13",",,0,","   25",",,0,","  -33",",,0"," -267",",,0",,,,,,,,," -117",",,0,0700",,,,
"USC00207308","2003-02-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    3",",,0,","   25",",,0,","  -56",",,0"," -150",",,0",,,,,,,,," -106",",,0,0700",,,,
"USC00207308","2003-02-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  -22",",,0"," -156",",,0",,,,,,,,,"  -50",",,0,0700",,,,
"USC00207308","2003-02-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","    6",",,0"," -150",",,0",,,,,,,,,"  -61",",,0,0700",,,,
"USC00207308","2003-02-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  -67",",,0"," -133",",,0",,,,,,,,," -133",",I,0,0700",,,,
"USC00207308","2003-02-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","   15",",,0,","   25",",,0,","  -61",",,0","  -89",",I,0",,,,,,,,,"  -61",",,0,0700",,,,
"USC00207308","2003-02-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,0,0700","   56",",,0,","   76",",,0,","  -11",",,0","  -83",",,0",,,,,,,,,"  -33",",,0,0700",,,,
"USC00207308","2003-02-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   76",",,0,","    6",",,0","  -50",",,0",,,,,,,,,"    6",",,0,0700",,,,
"USC00207308","2003-02-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   51",",,0,","   50",",,0"," -122",",,0",,,,,,,,," -106",",,0,0700",,,,
"USC00207308","2003-02-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   72",",,0"," -117",",,0",,,,,,,,,"  -61",",,0,0700",,,,
"USC00207308","2003-02-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   61",",,0","  -72",",,0",,,,,,,,,"   22",",,0,0700",,,,
"USC00207308","2003-02-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  178",",,0,0700","   89",",,0,","  102",",,0,","   28",",,0"," -144",",,0",,,,,,,,,"  -61",",,0,0700",,,,
"USC00207308","2003-02-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,0,0700","   91",",,0,","  102",",,0,","  -11",",,0"," -133",",,0",,,,,,,,,"  -50",",,0,0700",,,,
"USC00207308","2003-02-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,0,0700","   69",",,0,","  127",",,0,","  -22",",,0"," -211",",,0",,,,,,,,," -200",",,0,0700",,,,
"USC00207308","2003-02-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  127",",,0,","  -50",",,0"," -222",",,0",,,,,,,,," -167",",,0,0700",,,,
"USC00207308","2003-02-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  127",",,0,","  -33",",,0"," -172",",,0",,,,,,,,,"  -94",",,0,0700",,,,
"USC00207308","2003-02-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  102",",,0,","   17",",,0"," -178",",,0",,,,,,,,," -156",",,0,0700",,,,
"USC00207308","2003-03-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,0,0700","    0","P,,0,","   76",",,0,","   33",",,0"," -172",",,0",,,,,,,,,"  -94",",,0,0700",,,,
"USC00207308","2003-03-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    5",",,0,","   51",",,0,","    6",",,0"," -117",",,0",,,,,,,,,"    6",",,0,0700",,,,
"USC00207308","2003-03-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,0,0700","    0","T,,0,","   51",",,0,","   22",",,0"," -222",",,0",,,,,,,,," -194",",,0,0700",,,,
"USC00207308","2003-03-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,0,0700","    8",",,0,","   51",",,0,","  -56",",,0"," -206",",,0",,,,,,,,,"  -78",",,0,0700",,,,
"USC00207308","2003-03-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   64",",,0,0700","   64",",,0,","  127",",,0,","   56",",,0"," -111",",,0",,,,,,,,,"  -67",",,0,0700",,,,
"USC00207308","2003-03-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    5",",,0,","  127",",,0,","  -11",",,0"," -100",",,0",,,,,,,,,"  -89",",,0,0700",,,,
"USC00207308","2003-03-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  127",",,0,","   22",",,0"," -161",",,0",,,,,,,,,"  -44",",,0,0700",,,,
"USC00207308","2003-03-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  127",",,0,","   22",",,0"," -144",",,0",,,,,,,,,"   22",",,0,0700",,,,
"USC00207308","2003-03-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   53",",,0,0700","    3",",,0,","  102",",,0,","   56",",,0"," -139",",,0",,,,,,,,," -128",",,0,0700",,,,
"USC00207308","2003-03-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","   23",",,0,","  102",",,0,","  -44",",,0"," -133",",,0",,,,,,,,," -128",",,0,0700",,,,
"USC00207308","2003-03-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","  102",",,0,","  -39",",,0"," -150",",,0",,,,,,,,,"  -67",",,0,0700",,,,
"USC00207308","2003-03-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   76",",,0,","   28",",,0"," -167",",,0",,,,,,,,,"   -6",",,0,0700",,,,
"USC00207308","2003-03-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   61",",,0,0700","   51",",,0,","   76",",,0,","  100",",,0","  -67",",,0",,,,,,,,,"  -56",",,0,0700",,,,
"USC00207308","2003-03-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   76",",,0,","   28",",,0"," -100",",,0",,,,,,,,,"  -50",",,0,0700",,,,
"USC00207308","2003-03-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   56",",,0","  -61",",,0",,,,,,,,,"  -33",",,0,0700",,,,
"USC00207308","2003-03-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  128",",,0","  -56",",,0",,,,,,,,,"   39",",,0,0700",,,,
"USC00207308","2003-03-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  183",",,0","    0",",,0",,,,,,,,,"  167",",,0,0700",,,,
"USC00207308","2003-03-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  222",",,0","   33",",,0",,,,,,,,,"   83",",,0,0700",,,,
"USC00207308","2003-03-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  128",",,0","   11",",,0",,,,,,,,,"   22",",,0,0700",,,,
"USC00207308","2003-03-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,0,0700","    0",",,0,","    0",",,0,","  106",",,0","   11",",,0",,,,,,,,,"   83",",,0,0700",,,,
"USC00207308","2003-03-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  107",",,0,0700","    0",",,0,","    0",",,0,","  189",",,0","   33",",,0",,,,,,,,,"   61",",,0,0700",,,,
"USC00207308","2003-03-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0",",,0,","    0",",,0,","  122",",,0","  -11",",,0",,,,,,,,,"   39",",,0,0700",,,,
"USC00207308","2003-03-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,0,0700","    0",",,0,","    0",",,0,","   83",",,0","  -17",",,0",,,,,,,,,"   11",",,0,0700",,,,
"USC00207308","2003-03-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  122",",,0","  -22",",,0",,,,,,,,,"   -6",",,0,0700",,,,
"USC00207308","2003-03-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,0,0700","    0",",,0,","    0",",,0,","  211",",,0","  -28",",,0",,,,,,,,,"   83",",,0,0700",,,,
"USC00207308","2003-03-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,0,0700","    0",",,0,","    0",",,0,","  172",",,0","  -17",",,0",,,,,,,,,"   -6",",,0,0700",,,,
"USC00207308","2003-03-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  133",",,0","  -22",",,0",,,,,,,,,"    0",",,0,0700",,,,
"USC00207308","2003-03-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0",",,0,","    0",",,0,","  156",",,0","  -11",",,0",,,,,,,,,"   67",",,0,0700",,,,
"USC00207308","2003-03-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,0,0700","    0",",,0,","    0",",,0,","  161",",,0","   56",",,0",,,,,,,,,"   56",",,0,0700",,,,
"USC00207308","2003-03-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   56",",,0","  -44",",,0",,,,,,,,,"  -22",",,0,0700",,,,
"USC00207308","2003-03-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0","T,,0,","    0",",,0,","   61",",,0","  -50",",,0",,,,,,,,,"  -22",",,0,0700",,,,
"USC00207308","2003-04-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    0",",,0,","    0",",,0,","   89",",,0","  -17",",,0",,,,,,,,,"   44",",,0,0700",,,,
"USC00207308","2003-04-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  211",",,0","   39",",,0",,,,,,,,,"   89",",,0,0700",,,,
"USC00207308","2003-04-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  250",",,0","   44",",,0",,,,,,,,,"   50",",,0,0700",,,,
"USC00207308","2003-04-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   84",",,0,0700","    0",",,0,","    0",",,0,","   72",",,0","    0",",,0",,,,,,,,,"    6",",,0,0700",,,,
"USC00207308","2003-04-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  279",",,0,0700","    0",",,0,","    0",",,0,","   22",",,0","  -17",",,0",,,,,,,,,"   11",",,0,0700",,,,
"USC00207308","2003-04-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   11",",,0","  -44",",,0",,,,,,,,,"  -17",",,0,0700",,,,
"USC00207308","2003-04-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,0,0700","   38",",,0,","   51",",,0,","   39",",,0","  -33",",,0",,,,,,,,,"  -22",",,0,0700",,,,
"USC00207308","2003-04-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   53",",,0,0700","   53",",,0,","   51",",,0,","   -6",",,0","  -50",",,0",,,,,,,,,"  -11",",,0,0700",,,,
"USC00207308","2003-04-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","   25",",,0,","   11",",,0","  -44",",,0",,,,,,,,,"  -28",",,0,0700",,,,
"USC00207308","2003-04-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   83",",,0","  -44",",,0",,,,,,,,,"  -11",",,0,0700",,,,
"USC00207308","2003-04-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  150",",,0","  -22",",,0",,,,,,,,,"  -11",",,0,0700",,,,
"USC00207308","2003-04-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  211",",,0","  -22",",,0",,,,,,,,,"   67",",,0,0700",,,,
"USC00207308","2003-04-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  139",",,0","  -28",",,0",,,,,,,,,"   56",",,0,0700",,,,
"USC00207308","2003-04-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  156",",,0","  -11",",,0",,,,,,,,,"    0",",I,0,0700",,,,
"USC00207308","2003-04-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  228",",,0","  100",",I,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-04-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  283",",,0","   94",",,0",,,,,,,,,"  117",",,0,0700",,,,
"USC00207308","2003-04-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  278",",,0","   94",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-04-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,0,0700","    0",",,0,","    0",",,0,","  122",",,0","   39",",,0",,,,,,,,,"   72",",,0,0700",,,,
"USC00207308","2003-04-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,0,0700","    0",",,0,","    0",",,0,","  172",",,0","   61",",,0",,,,,,,,,"  117",",,0,0700",,,,
"USC00207308","2003-04-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  222",",,0","   67",",,0",,,,,,,,,"  144",",,0,0700",,,,
"USC00207308","2003-04-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  130",",,0,0700","    0",",,0,","    0",",,0,","  217",",,0","   94",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-04-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0",",,0,","    0",",,0,","  139",",,0","   17",",,0",,,,,,,,,"   22",",,0,0700",,,,
"USC00207308","2003-04-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","   89",",,0","  -17",",,0",,,,,,,,,"   -6",",,0,0700",,,,
"USC00207308","2003-04-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  139",",,0","  -11",",,0",,,,,,,,,"   33",",,0,0700",,,,
"USC00207308","2003-04-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0",,,,,,,,,"   28",",,0,0700",,,,
"USC00207308","2003-04-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0",,,,,,,,,"   28",",,0,0700",,,,
"USC00207308","2003-04-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  172",",,0","   -6",",,0",,,,,,,,,"   78",",,0,0700",,,,
"USC00207308","2003-04-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  228",",,0","   67",",,0",,,,,,,,,"  128",",,0,0700",,,,
"USC00207308","2003-04-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  267",",,0","   61",",,0",,,,,,,,,"   78",",,0,0700",,,,
"USC00207308","2003-04-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  261",",,0","   50",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-05-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  241",",,0,0700","    0",",,0,","    0",",,0,","  167",",,0","   89",",,0",,,,,,,,,"  133",",,0,0700",,,,
"USC00207308","2003-05-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  114",",,0,0700","    0",",,0,","    0",",,0,","  239",",,0","   89",",,0",,,,,,,,,"  100",",,0,0700",,,,
"USC00207308","2003-05-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    0",",,0,","    0",",,0,","  139",",,0","   28",",,0",,,,,,,,,"   50",",,0,0700",,,,
"USC00207308","2003-05-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  161",",,0","    6",",,0",,,,,,,,,"   28",",,0,0700",,,,
"USC00207308","2003-05-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  112",",,0,0700","    0",",,0,","    0",",,0,","  194",",,0","   17",",,0",,,,,,,,,"  111",",,0,0700",,,,
"USC00207308","2003-05-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   48",",,0,0700","    0",",,0,","    0",",,0,","  244",",,0","   89",",,0",,,,,,,,,"  100",",,0,0700",,,,
"USC00207308","2003-05-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-05-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   74",",,0,0700","    0",",,0,","    0",",,0,","  161",",,0","   89",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-05-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  140",",,0,0700","    0",",,0,","    0",",,0,","  206",",,0","   89",",,0",,,,,,,,,"   89",",I,0,0700",,,,
"USC00207308","2003-05-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  109",",,0,0700","    0",",,0,","    0",",,0,","  233",",,0","  111",",I,0",,,,,,,,,"  122",",,0,0700",,,,
"USC00207308","2003-05-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,0,0700","    0",",,0,","    0",",,0,","  256",",,0","  128",",,0",,,,,,,,,"  189",",,0,0700",,,,
"USC00207308","2003-05-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   46",",,0,0700","    0","P,,0,","    0","P,,0,","  200",",,0","   72",",,0",,,,,,,,,,,,,,
"USC00207308","2003-05-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    3",",,0,0700","    0",",,0,","    0",",,0,","  106",",,0","   67",",,0",,,,,,,,,"   83",",,0,0700",,,,
"USC00207308","2003-05-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  200",",,0","   28",",,0",,,,,,,,,"   39",",,0,0700",,,,
"USC00207308","2003-05-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   48",",,0,0700","    0",",,0,","    0",",,0,","  217",",,0","   28",",,0",,,,,,,,,"  100",",,0,0700",,,,
"USC00207308","2003-05-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   46",",,0,0700","    0",",,0,","    0",",,0,","  139",",,0","   78",",,0",,,,,,,,,"  100",",,0,0700",,,,
"USC00207308","2003-05-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  194",",,0","   94",",,0",,,,,,,,,"  106",",,0,0700",,,,
"USC00207308","2003-05-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  217",",,0","  100",",,0",,,,,,,,,"  122",",,0,0700",,,,
"USC00207308","2003-05-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  200",",,0","  111",",,0",,,,,,,,,"  161",",,0,0700",,,,
"USC00207308","2003-05-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   33",",,0,0700","    0",",,0,","    0",",,0,","  228",",,0","  139",",,0",,,,,,,,,"  183",",,0,0700",,,,
"USC00207308","2003-05-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0",",,0,","    0",",,0,","  222",",,0","   72",",,0",,,,,,,,,"   83",",,0,0700",,,,
"USC00207308","2003-05-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  167",",,0","   28",",,0",,,,,,,,,"   67",",,0,0700",,,,
"USC00207308","2003-05-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  189",",,0","   33",",,0",,,,,,,,,"   78",",,0,0700",,,,
"USC00207308","2003-05-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","T,,0,0700","    0",",,0,","    0",",,0,","  167",",,0","   61",",,0",,,,,,,,,"   89",",,0,0700",,,,
"USC00207308","2003-05-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,0,0700","    0",",,0,","    0",",,0,","  150",",,0","   56",",,0",,,,,,,,,"   94",",,0,0700",,,,
"USC00207308","2003-05-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  194",",,0","   67",",,0",,,,,,,,,"  122",",,0,0700",,,,
"USC00207308","2003-05-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  217",",,0","   67",",,0",,,,,,,,,"   94",",,0,0700",,,,
"USC00207308","2003-05-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,0,0700","    0",",,0,","    0",",,0,","  239",",,0","   94",",,0",,,,,,,,,"   61",",I,0,0700",,,,
"USC00207308","2003-05-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,0,0700","    0",",,0,","    0",",,0,","  239",",,0","  100",",,0",,,,,,,,,"  122",",,0,0700",,,,
"USC00207308","2003-05-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,0,0700","    0",",,0,","    0",",,0,","  256",",,0","   89",",,0",,,,,,,,,"  100",",I,0,0700",,,,
"USC00207308","2003-05-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  168",",,0,0700","    0",",,0,","    0",",,0,","  256",",,0","  128",",I,0",,,,,,,,,"  128",",,0,0700",,,,
"USC00207308","2003-06-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,0,0700","    0","P,,0,","    0","P,,0,","  144",",,0","   33",",,0",,,,,,,,,"   50",",,0,0700",,,,
"USC00207308","2003-06-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  200",",,0","   39",",,0",,,,,,,,,,,,,,
"USC00207308","2003-06-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  250",",,0","   89",",,0",,,,,,,,,"  122",",,0,0700",,,,
"USC00207308","2003-06-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,0,0700","    0",",,0,","    0",",,0,","  172",",,0","  100",",,0",,,,,,,,,"  111",",,0,0700",,,,
"USC00207308","2003-06-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   33",",,0,0700","    0",",,0,","    0",",,0,","  133",",,0","  100",",,0",,,,,,,,,"  111",",,0,0700",,,,
"USC00207308","2003-06-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  211",",,0","   67",",,0",,,,,,,,,"   78",",,0,0700",,,,
"USC00207308","2003-06-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  256",",,0","   67",",,0",,,,,,,,,"  144",",,0,0700",,,,
"USC00207308","2003-06-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0",",,0,","    0",",,0,","  261",",,0","  122",",,0",,,,,,,,,"  161",",,0,0700",,,,
"USC00207308","2003-06-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  119",",,0,0700","    0",",,0,","    0",",,0,","  228",",,0","  117",",,0",,,,,,,,,"  161",",,0,0700",,,,
"USC00207308","2003-06-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0",",,0,0700","    0","P,,0,","    0","P,,0,","  239",",,0","  100",",,0",,,,,,,,,"  150",",,0,0700",,,,
"USC00207308","2003-06-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  152",",,0,0700","    0",",,0,","    0",",,0,","  239",",,0","  133",",,0",,,,,,,,,"  200",",,0,0700",,,,
