"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00201250","2015-06-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","  278",",,7","  183",",,7",,,,,"  189",",,7,2400"
"USC00201250","2015-06-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   33",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  172",",,7",,,,,"  267",",,7,2400"
"USC00201250","2015-06-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  452",",,7,2400","    0",",,7","    0",",,7","  272",",,7","  172",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-06-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-06-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,7,2400","    0",",,7","    0",",,7","  211",",,7","  156",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-06-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  156",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-06-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  521",",,7,2400","    0",",,7","    0",",,7","  194",",,7","  144",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-06-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  150",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-06-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  228",",,7","  150",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-06-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   56",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  172",",,7",,,,,"  183",",,7,2400"
"USC00201250","2015-07-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  222",",,7","  161",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-07-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  144",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-07-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  228",",,7","  106",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-07-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  128",",,7",,,,,"  189",",,7,2400"
"USC00201250","2015-07-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  272",",,7","  144",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-07-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,"  233",",,7,2400"
"USC00201250","2015-07-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   76",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  172",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-07-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  189",",,7","  139",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-07-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  226",",,7,2400","    0",",,7","    0",",,7","  222",",,7","  172",",,7",,,,,"  189",",,7,2400"
"USC00201250","2015-07-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-07-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  144",",,7",,,,,"  189",",,7,2400"
"USC00201250","2015-07-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","  167",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-07-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  161",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-07-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   64",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  211",",,7",,,,,"  217",",,7,2400"
"USC00201250","2015-07-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","  139",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-07-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  183",",,7,2400"
"USC00201250","2015-07-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   46",",,7,2400","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-07-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   33",",,7,2400","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,"  250",",,7,2400"
"USC00201250","2015-07-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-07-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,"  222",",,7,2400"
"USC00201250","2015-07-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  172",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-07-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  133",",,7",,,,,"  150",",,7,2400"
"USC00201250","2015-07-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  133",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-07-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,"  206",",,7,2400"
"USC00201250","2015-07-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  112",",,7,2400","    0",",,7","    0",",,7","  300",",,7","  178",",,7",,,,,"  233",",,7,2400"
"USC00201250","2015-07-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  294",",,7","  200",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-07-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  172",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-07-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  161",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-07-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   13",",,7,2400","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-07-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-07-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  294",",,7","  194",",,7",,,,,"  206",",,7,2400"
"USC00201250","2015-08-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  278",",,7","  150",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-08-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-08-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  272",",,7,2400","    0",",,7","    0",",,7","  272",",,7","   89",",,7",,,,,"  150",",,7,2400"
"USC00201250","2015-08-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  139",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-08-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-08-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-08-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,"  178",",,7,2400"
"USC00201250","2015-08-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  178",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-08-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  194",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-08-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  226",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  200",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-08-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,"  178",",,7,2400"
"USC00201250","2015-08-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  139",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-08-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  139",",,7",,,,,"  222",",,7,2400"
"USC00201250","2015-08-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   15",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,"  217",",,7,2400"
"USC00201250","2015-08-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  172",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-08-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  300",",,7","  178",",,7",,,,,"  228",",,7,2400"
"USC00201250","2015-08-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   15",",,7,2400","    0",",,7","    0",",,7","  300",",,7","  194",",,7",,,,,"  233",",,7,2400"
"USC00201250","2015-08-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  206",",,7",,,,,"  239",",,7,2400"
"USC00201250","2015-08-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  300",",,7","  211",",,7",,,,,"  256",",,7,2400"
"USC00201250","2015-08-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  269",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  167",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-08-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-08-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-08-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   10",",,7,2400","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,"  150",",,7,2400"
"USC00201250","2015-08-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  228",",,7","  133",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-08-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  178",",,7","  139",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-08-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  189",",,7","  150",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-08-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  200",",,7","  133",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-08-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  100",",,7",,,,,"  183",",,7,2400"
"USC00201250","2015-08-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  261",",,7","  172",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-08-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  191",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  194",",,7",,,,,"  239",",,7,2400"
"USC00201250","2015-08-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  289",",,7","  200",",,7",,,,,"  200",",,7,2400"
"USC00201250","2015-09-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  306",",,7","  194",",,7",,,,,"  228",",,7,2400"
"USC00201250","2015-09-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,"  211",",,7,2400"
"USC00201250","2015-09-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  224",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,"  217",",,7,2400"
"USC00201250","2015-09-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  132",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  194",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-09-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,7,2400","    0",",,7","    0",",,7","  278",",,7","  194",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-09-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,"  222",",,7,2400"
"USC00201250","2015-09-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,"  217",",,7,2400"
"USC00201250","2015-09-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,"  244",",,7,2400"
"USC00201250","2015-09-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-09-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-09-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   56",",,7,2400","    0",",,7","    0",",,7","  194",",,7","  139",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-09-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0","T,,7,2400","    0",",,7","    0",",,7","  172",",,7","   83",",,7",,,,,"   83",",,7,2400"
"USC00201250","2015-09-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,"   72",",,7,2400"
"USC00201250","2015-09-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-09-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,"  161",",,7,2400"
"USC00201250","2015-09-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  272",",,7","  106",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-09-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  128",",,7",,,,,"  167",",,7,2400"
"USC00201250","2015-09-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   28",",,7,2400","    0",",,7","    0",",,7","  283",",,7","  167",",,7",,,,,"  217",",,7,2400"
"USC00201250","2015-09-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  155",",,7,2400","    0",",,7","    0",",,7","  228",",,7","  111",",,7",,,,,"  111",",,7,2400"
"USC00201250","2015-09-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  228",",,7","   83",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-09-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  222",",,7","   94",",,7",,,,,"   94",",,7,2400"
"USC00201250","2015-09-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","   89",",,7",,,,,"  111",",,7,2400"
"USC00201250","2015-09-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","   94",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-09-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  111",",,7",,,,,"  133",",,7,2400"
"USC00201250","2015-09-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  256",",,7","  128",",,7",,,,,"  178",",,7,2400"
"USC00201250","2015-09-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","  156",",,7",,,,,"  172",",,7,2400"
"USC00201250","2015-09-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","  111",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-09-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  144",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-09-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  193",",,7,2400","    0",",,7","    0",",,7","  228",",,7","  144",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-09-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-10-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  156",",,7","   72",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-10-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  133",",,7","   72",",,7",,,,,"   94",",,7,2400"
"USC00201250","2015-10-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   51",",,7,2400","    0",",,7","    0",",,7","  117",",,7","   83",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-10-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  161",",,7","  106",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-10-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  217",",,7","  117",",,7",,,,,"  133",",,7,2400"
"USC00201250","2015-10-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  211",",,7","  133",",,7",,,,,"  150",",,7,2400"
"USC00201250","2015-10-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-10-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  228",",,7","   72",",,7",,,,,"  206",",,7,2400"
"USC00201250","2015-10-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,"   78",",,7,2400"
"USC00201250","2015-10-10","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-10-11","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","   78",",,7",,,,,"  156",",,7,2400"
"USC00201250","2015-10-12","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,"  178",",,7,2400"
"USC00201250","2015-10-13","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-10-14","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  150",",,7","   50",",,7",,,,,"   67",",,7,2400"
"USC00201250","2015-10-15","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   20",",,7,2400","    0",",,7","    0",",,7","  189",",,7","   39",",,7",,,,,"   72",",,7,2400"
"USC00201250","2015-10-16","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,"   33",",,7,2400"
"USC00201250","2015-10-17","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","   83",",,7","  -22",",,7",,,,,"   28",",,7,2400"
"USC00201250","2015-10-18","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  106",",,7","  -17",",,7",,,,,"   -6",",,7,2400"
"USC00201250","2015-10-19","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  200",",,7","   -6",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-10-20","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  244",",,7","  122",",,7",,,,,"  128",",,7,2400"
"USC00201250","2015-10-21","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  211",",,7","  128",",,7",,,,,"  194",",,7,2400"
"USC00201250","2015-10-22","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  194",",,7","   50",",,7",,,,,"   89",",,7,2400"
"USC00201250","2015-10-23","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  150",",,7","   39",",,7",,,,,"  139",",,7,2400"
"USC00201250","2015-10-24","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  188",",,7,2400","    0",",,7","    0",",,7","  211",",,7","  117",",,7",,,,,"  144",",,7,2400"
"USC00201250","2015-10-25","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  189",",,7","   39",",,7",,,,,"   39",",,7,2400"
"USC00201250","2015-10-26","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  139",",,7","   17",",,7",,,,,"   67",",,7,2400"
"USC00201250","2015-10-27","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    8",",,7,2400","    0",",,7","    0",",,7","  139",",,7","   56",",,7",,,,,"  117",",,7,2400"
"USC00201250","2015-10-28","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","  348",",,7,2400","    0",",,7","    0",",,7","  178",",,7","  111",",,7",,,,,"  117",",,7,2400"
"USC00201250","2015-10-29","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,"   67",",,7,2400"
"USC00201250","2015-10-30","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  111",",,7","   50",",,7",,,,,"   61",",,7,2400"
"USC00201250","2015-10-31","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   20",",,7,2400","    0",",,7","    0",",,7","  122",",,7","   39",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-11-01","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,"   33",",,7,2400"
"USC00201250","2015-11-02","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  211",",,7","   17",",,7",,,,,"  106",",,7,2400"
"USC00201250","2015-11-03","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  228",",,7","   56",",,7",,,,,"   72",",,7,2400"
"USC00201250","2015-11-04","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  239",",,7","   44",",,7",,,,,"  122",",,7,2400"
"USC00201250","2015-11-05","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    3",",,7,2400","    0",",,7","    0",",,7","  228",",,7","   94",",,7",,,,,"  189",",,7,2400"
"USC00201250","2015-11-06","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","   58",",,7,2400","    0",",,7","    0",",,7","  200",",,7","   83",",,7",,,,,"   83",",,7,2400"
"USC00201250","2015-11-07","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  122",",,7","   17",",,7",,,,,"   17",",,7,2400"
"USC00201250","2015-11-08","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    0",",,7,2400","    0",",,7","    0",",,7","  106",",,7","  -28",",,7",,,,,"  -11",",,7,2400"
"USC00201250","2015-11-09","42.0636","-83.4358","191.1","CARLETON 2 W, MI US","    5",",,7,2400","    0",",,7","    0",",,7","  122",",,7","  -39",",,7",,,,,"   67",",,7,2400"
